age,cefr,filename,gender,lang,num_tokens,testlevel,title,topic
36,N/A,h0193,mann,serbokroatisk,388,Høyere nivå,'Import' av helsepersonell,helse arbeid innvandring 
43,B2,h0312,kvinne,tysk,547,Høyere nivå,Diktet 'Privat huskeregel' av Kolbjørn Falkeid,litteratur dikt 
31,N/A,h0084,kvinne,serbokroatisk,822,Høyere nivå,Bolig og boutgifter,bolig økonomi 
27,B1/B2,h0208,kvinne,russisk,460,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
27,B2,s0915,kvinne,tysk,379,Språkprøven,Fjernsynsprogram for barn,barn tv 
31,B2/C1,h0069,kvinne,spansk,416,Høyere nivå,Bolig og boutgifter,bolig økonomi 
27,A2/B1,s0869,kvinne,vietnamesisk,257,Språkprøven,Framtida,tid 
25,B2/C1,h0026,kvinne,polsk,575,Høyere nivå,Lærerlønn,økonomi arbeid yrke 
22,N/A,s0393,kvinne,nederlandsk,327,Språkprøven,Nyheter,media 
29,A2/B1,s0172,kvinne,spansk,342,Språkprøven,Fremmedspråkslæring,utdannelse språk 
40,B1,s0434,mann,tysk,277,Språkprøven,Vennskap,folk relasjoner vennskap 
20,N/A,h0516,kvinne,nederlandsk,724,Høyere nivå,Kvinner i topposisjoner,kjønn yrke arbeid 
30,B2,s0924,kvinne,polsk,510,Språkprøven,Fjernsynsprogram for barn,barn tv 
43,B1/B2,s0914,kvinne,tysk,296,Språkprøven,Trafikk og boligområder,trafikk bolig 
28,N/A,h0582,kvinne,nederlandsk,669,Høyere nivå,Trafikkdøden,trafikk død 
38,N/A,h0162,kvinne,nederlandsk,521,Høyere nivå,Å leve i store byer,bolig geografi 
20,B1,h0272,mann,russisk,247,Høyere nivå,Mobiltelefonen,telefon 
33,B2,s0925,mann,russisk,296,Språkprøven,Trafikk og boligområder,trafikk bolig 
26,N/A,h0736,kvinne,nederlandsk,453,Høyere nivå,Ytringsfrihet i Norge,politikk norge holdning 
24,A2/B1,s0527,kvinne,russisk,217,Språkprøven,Den norske naturen,natur norge 
26,B2,h0562,mann,engelsk,486,Høyere nivå,Humor,humor kultur 
35,B1,s0872,mann,somali,313,Språkprøven,Bilbruk,bil 
25,B1/B2,h0246,kvinne,tysk,453,Høyere nivå,Mobiltelefonen,telefon 
28,A2/B1,s0866,kvinne,somali,240,Språkprøven,Framtida,tid 
35,B2,h0137,kvinne,polsk,460,Høyere nivå,Livslang læring,utdannelse 
23,N/A,s0377,kvinne,nederlandsk,373,Språkprøven,Reise,reise geografi 
24,B2,s0522,kvinne,russisk,275,Språkprøven,En religion du kjenner,religion 
35,N/A,s0984,mann,serbokroatisk,256,Språkprøven,Mobiltelefoner,telefon 
24,B2,h0259,kvinne,spansk,396,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
33,B2,h0399,mann,tysk,599,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
26,B2,h0566,mann,engelsk,633,Høyere nivå,Integrering av innvandrere,innvandring 
32,N/A,h0164,kvinne,nederlandsk,427,Høyere nivå,Barn og fysiske aktiviteter,barn idrett/sport 
18,B1,s0683,kvinne,vietnamesisk,488,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,N/A,h0064,mann,nederlandsk,628,Høyere nivå,Netthandel,handel økonomi media 
21,B2,h0317,mann,tysk,479,Høyere nivå,Bilisme,bil trafikk 
26,A2/B1,s0490,kvinne,russisk,228,Språkprøven,Møte med norsk kultur,kultur norge 
29,N/A,s0366,mann,nederlandsk,264,Språkprøven,Bolig og bosted,bolig 
28,B1/B2,s0117,kvinne,russisk,370,Språkprøven,Vennskap,folk relasjoner vennskap 
19,N/A,h0048,kvinne,nederlandsk,471,Høyere nivå,Netthandel,handel økonomi media 
29,N/A,h0679,kvinne,serbokroatisk,485,Høyere nivå,Skjønnhet,personer 
26,N/A,h0082,kvinne,serbokroatisk,1000,Høyere nivå,Enpersons-husholdninger,familie økonomi 
21,N/A,h2093,kvinne,nynorsk,579,Høyere nivå,Organdonasjon,helse organ 
30,B1,s0703,kvinne,spansk,375,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
27,B2/C1,h0194,kvinne,russisk,1064,Høyere nivå,Sangtradisjon,musikk kultur 
29,N/A,h0057,kvinne,serbokroatisk,455,Høyere nivå,Netthandel,-
21,N/A,h2091,kvinne,bokmål,679,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
43,A2/B1,s0330,mann,engelsk,264,Språkprøven,Mobiltelefoner,telefon 
21,B1/B2,h0648,kvinne,polsk,610,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
31,B2,h0601,mann,spansk,528,Høyere nivå,Nærmiljø og lokalsamfunn,geografi samfunn folk 
31,B1,s0525,kvinne,russisk,243,Språkprøven,Den norske naturen,natur norge 
31,A2/B1,s0623,mann,somali,315,Språkprøven,En bok du har lest,litteratur bok 
20,N/A,h2017,kvinne,nynorsk,403,Høyere nivå,Organdonasjon,helse organ 
18,N/A,s0237,kvinne,albansk,205,Språkprøven,En bok du har lest,litteratur bok 
34,A2,s0336,mann,engelsk,319,Språkprøven,Viktige verdier i livet,verdier 
33,N/A,s0233,kvinne,albansk,302,Språkprøven,En hyggelig opplevelse,opplevelse 
27,B1,s0006,kvinne,spansk,219,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
26,B1/B2,h0420,kvinne,tysk,432,Høyere nivå,Diktet 'Det er langt mellom venner' av Kolbjørn Falkeid,litteratur dikt venner 
42,N/A,h0738,mann,serbokroatisk,552,Høyere nivå,Barn og norskferdigheter,barn språk 
33,N/A,h0688,mann,nederlandsk,402,Høyere nivå,Inn- og utvandring,innvandring 
32,A2/B1,s0653,kvinne,polsk,390,Språkprøven,Barneoppdragelse,barn 
31,C1,h0219,kvinne,tysk,604,Høyere nivå,Likestilling mellom kjønnene,kjønn 
35,A2,s0079,mann,polsk,236,Språkprøven,Barneoppdragelse,barn 
32,B2,h0209,kvinne,russisk,599,Høyere nivå,Mobiltelefonen,telefon 
18,B1,s0881,mann,somali,309,Språkprøven,Framtida,tid 
24,A2,s0552,kvinne,vietnamesisk,236,Språkprøven,Framtida,tid 
60,N/A,s2015,kvinne,bokmål,371,Språkprøven,Sunnhet og helse,helse 
23,B1,s0602,kvinne,vietnamesisk,252,Språkprøven,Vennskap,folk relasjoner vennskap 
33,B1/B2,s0492,kvinne,russisk,328,Språkprøven,Vennskap,folk relasjoner vennskap 
34,B1/B2,h0548,kvinne,russisk,616,Høyere nivå,Integrering av innvandrere,innvandring 
42,B1/B2,s0429,kvinne,tysk,354,Språkprøven,Møte med norsk kultur,kultur norge 
19,B1/B2,h0589,mann,russisk,462,Høyere nivå,Trafikkdøden,trafikk død 
27,B2,h0430,kvinne,spansk,389,Høyere nivå,Kvinner i topposisjoner,kjønn yrke arbeid 
30,N/A,s0073,kvinne,nederlandsk,266,Språkprøven,Gjenbruk,miljø 
25,N/A,h0134,kvinne,serbokroatisk,472,Høyere nivå,En bok fra din kultur eller ditt hjemland,bok litteratur kultur 
28,B1,s0853,kvinne,vietnamesisk,294,Språkprøven,Framtida,tid 
28,B2,h0457,kvinne,engelsk,714,Høyere nivå,Leselyst,litteratur kultur 
36,N/A,h0725,kvinne,serbokroatisk,611,Høyere nivå,Tidsklemmen,folk familie 
24,B1/B2,s0516,kvinne,russisk,310,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,B1,s0835,kvinne,spansk,252,Språkprøven,Bomiljø,bolig 
30,B1,s0530,kvinne,russisk,427,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
32,N/A,h0712,mann,albansk,443,Høyere nivå,Den gode skolen,skole 
38,N/A,h0693,mann,serbokroatisk,683,Høyere nivå,Å være kjendis,folk 
31,N/A,h0339,kvinne,serbokroatisk,459,Høyere nivå,Diktet 'Et møte' av Kolbein Falkeid,litteratur dikt 
22,N/A,s2023,mann,bokmål,350,Språkprøven,Sunnhet og helse,helse 
31,N/A,h0518,kvinne,nederlandsk,482,Høyere nivå,Miljøvern,miljø klima 
18,B1,s0290,kvinne,engelsk,228,Språkprøven,Bomiljø,bolig 
20,B1/B2,h0353,kvinne,tysk,738,Høyere nivå,Kommunevalget i Norge,politikk valg 
20,B1/B2,h0222,kvinne,spansk,313,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
34,B1/B2,h0287,mann,spansk,445,Høyere nivå,Bilisme,bil trafikk 
25,B1,s0624,kvinne,vietnamesisk,263,Språkprøven,Viktige verdier i livet,verdier 
32,B2,s0993,kvinne,tysk,318,Språkprøven,Boformer,bolig 
21,N/A,h2066,kvinne,bokmål,864,Høyere nivå,Organdonasjon,helse organ 
25,A2/B1,s0098,mann,somali,215,Språkprøven,Folk reiser så mye i våre dager,reise folk 
23,A2/B1,s0100,mann,somali,281,Språkprøven,Folk reiser så mye i våre dager,reise folk 
21,N/A,s0379,kvinne,nederlandsk,404,Språkprøven,Framtida,tid 
36,N/A,h2005,kvinne,bokmål,511,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
24,N/A,h2050,kvinne,bokmål,569,Høyere nivå,Organdonasjon,helse organ 
44,B1,s0524,kvinne,russisk,258,Språkprøven,Den norske naturen,natur norge 
45,B1/B2,s0155,kvinne,russisk,362,Språkprøven,Den norske naturen,natur norge 
26,N/A,s2025,mann,bokmål,246,Språkprøven,Penger og andre verdier,økonomi holdning 
45,B2/C1,h0585,kvinne,engelsk,726,Høyere nivå,Trafikkdøden,trafikk død 
23,N/A,s0396,mann,nederlandsk,232,Språkprøven,En sport du liker,idrett/sport 
28,B1,h0558,kvinne,polsk,492,Høyere nivå,Trafikkdøden,trafikk død 
39,B2,h0191,mann,engelsk,483,Høyere nivå,Helse og livskvalitet,helse 
48,N/A,s0385,mann,nederlandsk,443,Språkprøven,Framtida,tid 
29,B1/B2,h0408,mann,tysk,715,Høyere nivå,Bestselgere og bokbransjen,bok litteratur kultur 
48,N/A,h0294,kvinne,nederlandsk,576,Høyere nivå,Bilisme,bil trafikk 
48,N/A,s0033,kvinne,serbokroatisk,227,Språkprøven,Et yrke,arbeid yrke 
26,N/A,s0600,mann,serbokroatisk,374,Språkprøven,Møte med norsk kultur,kultur norge 
41,N/A,s0384,kvinne,nederlandsk,212,Språkprøven,Å treffe andre mennesker,folk møte 
38,N/A,h0741,kvinne,serbokroatisk,697,Høyere nivå,Barn og norskferdigheter,barn språk 
26,B2,h0245,kvinne,tysk,430,Høyere nivå,Bilisme,bil trafikk 
19,N/A,s2075,kvinne,bokmål,355,Språkprøven,Penger og andre verdier,økonomi holdning 
31,N/A,h2055,kvinne,bokmål,673,Høyere nivå,Organdonasjon,helse organ 
44,B2,h0349,mann,tysk,410,Høyere nivå,Fødselstall og befolkningssammensetning,familie befolkning 
41,B1,h0669,kvinne,spansk,572,Høyere nivå,Organdonasjon,helse organ 
36,A2/B1,s0479,kvinne,russisk,285,Språkprøven,Vennskap,folk relasjoner vennskap 
27,B2,h0182,kvinne,engelsk,981,Høyere nivå,Helse og livskvalitet,helse 
27,B2,h0017,kvinne,spansk,471,Høyere nivå,Et dikt av Einar Skjæraasen,litteratur dikt 
25,B1/B2,h0622,mann,engelsk,461,Høyere nivå,Tilgjengelig arbeidsstyrke og behov i ulike yrker,arbeid yrke 
28,N/A,h0098,kvinne,nederlandsk,409,Høyere nivå,Import av utenlandsk arbeidskraft,arbeid innvandring 
20,N/A,s2060,mann,bokmål,345,Språkprøven,Penger og andre verdier,økonomi holdning 
18,A2/B1,s0802,mann,somali,243,Språkprøven,Røyking,helse røyking 
32,A2/B1,s0696,mann,spansk,256,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
45,N/A,h0004,kvinne,nederlandsk,433,Høyere nivå,Mobbing på arbeidsplassen,arbeid mobbing holdning 
28,B1,s0119,mann,russisk,397,Språkprøven,Alkohol og alkoholvaner,rus 
34,B2,h0664,kvinne,polsk,588,Høyere nivå,Nordmenns holdning til EU,politikk norge holdning 
34,N/A,s0669,kvinne,serbokroatisk,287,Språkprøven,Flytting,familie flytting 
21,N/A,s0419,kvinne,nederlandsk,287,Språkprøven,Bomiljø,bolig 
55,N/A,s2045,kvinne,bokmål,233,Språkprøven,Sunnhet og helse,helse 
40,N/A,h0132,mann,nederlandsk,510,Høyere nivå,Livslang læring,utdannelse 
33,N/A,h0357,kvinne,nederlandsk,413,Høyere nivå,Fødselstall og befolkningssammensetning,familie befolkning 
39,N/A,s0056,kvinne,albansk,338,Språkprøven,Vennskap,folk relasjoner vennskap 
24,B1/B2,h0368,mann,tysk,613,Høyere nivå,Bolig og boutgifter,bolig økonomi 
28,N/A,s0400,kvinne,nederlandsk,300,Språkprøven,Røyking,helse røyking 
50,B1,s0701,mann,somali,285,Språkprøven,En religion du kjenner,religion 
29,N/A,s0750,kvinne,serbokroatisk,265,Språkprøven,Bomiljø,bolig 
26,B2,h0230,mann,spansk,421,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
28,B1/B2,h0131,kvinne,polsk,753,Høyere nivå,Borgerlønn,økonomi 
22,A2,s0107,mann,somali,204,Språkprøven,Bolig og bosted,bolig 
44,B2,s0979,kvinne,polsk,385,Språkprøven,Glede,folk følelser 
18,N/A,s2041,kvinne,bokmål,373,Språkprøven,Sunnhet og helse,helse 
40,N/A,s0244,mann,albansk,179,Språkprøven,En hyggelig opplevelse,opplevelse 
24,B1,s0564,kvinne,spansk,246,Språkprøven,Å treffe andre mennesker,folk møte 
37,A2/B1,s0689,kvinne,spansk,258,Språkprøven,Den norske naturen,natur norge 
29,B1,h0705,mann,vietnamesisk,352,Høyere nivå,Reality-TV,media tv 
24,B2,h0250,kvinne,tysk,502,Høyere nivå,Mobiltelefonen,telefon 
33,A2/B1,s0190,kvinne,engelsk,327,Språkprøven,Bomiljø,bolig 
24,B1,s0983,mann,polsk,283,Språkprøven,Mobiltelefoner,telefon 
44,N/A,s2022,kvinne,bokmål,310,Språkprøven,Sunnhet og helse,helse 
40,B1,s0069,kvinne,russisk,267,Språkprøven,Møte med norsk kultur,kultur norge 
23,B2,h0316,kvinne,tysk,561,Høyere nivå,Mobiltelefonen,telefon 
32,N/A,s2085,kvinne,bokmål,410,Språkprøven,Frihet og ansvar,holdning 
32,B1,s0778,mann,spansk,372,Språkprøven,Bomiljø,bolig 
45,A2/B1,s0723,kvinne,polsk,248,Språkprøven,Barneoppdragelse,barn 
31,N/A,s0105,kvinne,nederlandsk,244,Språkprøven,Reise,reise geografi 
33,N/A,s0142,kvinne,serbokroatisk,233,Språkprøven,Barneoppdragelse,barn 
18,A2/B1,s0514,kvinne,russisk,347,Språkprøven,Den norske naturen,natur norge 
25,B1,s0451,kvinne,tysk,305,Språkprøven,Nyheter,media 
23,N/A,s2071,mann,bokmål,261,Språkprøven,Frihet og ansvar,holdning 
23,N/A,s0677,kvinne,serbokroatisk,425,Språkprøven,Flytting,familie flytting 
33,A2/B1,s0175,kvinne,spansk,233,Språkprøven,Fremmedspråkslæring,utdannelse språk 
23,A2/B1,s0044,kvinne,spansk,401,Språkprøven,Barneoppdragelse,barn 
-1,B1,s0126,kvinne,tysk,269,Språkprøven,Vennskap,folk relasjoner vennskap 
46,N/A,h0077,kvinne,nederlandsk,453,Høyere nivå,Å leve i store byer,bolig geografi 
22,N/A,h2080,kvinne,bokmål,673,Høyere nivå,Organdonasjon,helse organ 
24,B1,h0667,kvinne,spansk,442,Høyere nivå,Organdonasjon,helse organ 
28,B1,s0445,kvinne,tysk,291,Språkprøven,Mobiltelefoner,telefon 
28,B2/C1,h0535,kvinne,polsk,727,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
23,N/A,h0135,kvinne,serbokroatisk,426,Høyere nivå,Diktet 'Toleranse',litteratur dikt 
22,N/A,s0138,mann,albansk,275,Språkprøven,En bok du har lest,litteratur bok 
40,N/A,h0101,kvinne,nederlandsk,520,Høyere nivå,Den lille forskjellen,kjønn 
49,B1,s0333,kvinne,engelsk,313,Språkprøven,Nyheter,media 
28,B1,s0876,kvinne,vietnamesisk,367,Språkprøven,En sport du liker,idrett/sport 
38,B1/B2,h0343,mann,spansk,460,Høyere nivå,Kommunevalget i Norge,politikk valg 
28,B2/C1,h0130,kvinne,spansk,564,Høyere nivå,En bok fra din kultur eller ditt hjemland,bok litteratur kultur 
32,B1,s0355,kvinne,engelsk,287,Språkprøven,Nyheter,media 
34,N/A,s0403,mann,nederlandsk,283,Språkprøven,Røyking,helse røyking 
36,B2,h0434,kvinne,spansk,415,Høyere nivå,Leselyst,litteratur kultur 
54,A2/B1,s0059,kvinne,polsk,252,Språkprøven,Møte med norsk kultur,kultur norge 
36,B1,s0453,kvinne,tysk,263,Språkprøven,Viktige verdier i livet,verdier 
34,N/A,s0650,kvinne,serbokroatisk,294,Språkprøven,Barneoppdragelse,barn 
28,N/A,s0082,mann,serbokroatisk,252,Språkprøven,Barneoppdragelse,barn 
26,B1/B2,s0796,kvinne,polsk,368,Språkprøven,Viktige verdier i livet,verdier 
48,N/A,h0668,kvinne,nederlandsk,442,Høyere nivå,Organdonasjon,helse organ 
33,B2,h0489,mann,engelsk,530,Høyere nivå,Leselyst,litteratur kultur 
31,N/A,s2001,kvinne,nynorsk,209,Språkprøven,Sunnhet og helse,helse 
48,N/A,s0408,kvinne,nederlandsk,252,Språkprøven,Konkurranse,idrett/sport konkurranse 
49,N/A,h0728,kvinne,serbokroatisk,525,Høyere nivå,Tidsklemmen,folk familie 
28,B2/C1,h0545,mann,tysk,490,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
40,B2,h0298,mann,spansk,616,Høyere nivå,Familieliv og yrkesliv,familie arbeid yrke 
30,B2,h0534,kvinne,engelsk,394,Høyere nivå,Familie og karriere,familie arbeid økonomi 
28,B1/B2,s0057,kvinne,polsk,270,Språkprøven,Alkohol og alkoholvaner,rus 
30,C1,h0595,kvinne,russisk,593,Høyere nivå,Trafikkdøden,trafikk død 
21,B1,s0712,kvinne,vietnamesisk,351,Språkprøven,Den norske naturen,natur norge 
34,B2,h0183,kvinne,spansk,525,Høyere nivå,Sangtradisjon,musikk kultur 
27,N/A,s0807,kvinne,serbokroatisk,183,Språkprøven,Nyheter,media 
35,N/A,h0480,mann,serbokroatisk,507,Høyere nivå,Leselyst,litteratur kultur 
19,B1/B2,h0511,kvinne,russisk,539,Høyere nivå,Diktet 'Det er langt mellom venner' av Kolbjørn Falkeid,litteratur dikt venner 
27,N/A,h0723,kvinne,albansk,520,Høyere nivå,Tidsklemmen,folk familie 
29,N/A,h0699,kvinne,serbokroatisk,417,Høyere nivå,Stortingsvalg 2005,politikk 
24,B2,h0541,kvinne,russisk,610,Høyere nivå,Leselyst,litteratur kultur 
26,B2,h0392,kvinne,russisk,580,Høyere nivå,Bolig og boutgifter,bolig økonomi 
30,N/A,s0031,kvinne,serbokroatisk,183,Språkprøven,Et yrke,arbeid yrke 
22,A2/B1,s0777,kvinne,spansk,250,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
25,A2/B1,s0809,kvinne,spansk,248,Språkprøven,Bomiljø,bolig 
21,B2,s0923,kvinne,tysk,610,Språkprøven,Frivillig hjelp i organisasjoner,organisasjon 
45,B1,s0157,kvinne,russisk,274,Språkprøven,En religion du kjenner,religion 
25,N/A,h2057,kvinne,bokmål,301,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
29,N/A,s0827,kvinne,serbokroatisk,233,Språkprøven,Viktige verdier i livet,verdier 
34,B2,h0335,kvinne,polsk,699,Høyere nivå,Norge det beste sted å bo,geografi norge folk 
34,B1/B2,s1000,kvinne,tysk,290,Språkprøven,Boformer,bolig 
21,A2/B1,s0660,kvinne,vietnamesisk,150,Språkprøven,Barneoppdragelse,barn 
31,B2,h0003,kvinne,spansk,370,Høyere nivå,Tusenårsskiftet,tid 
27,B1,s0756,kvinne,polsk,323,Språkprøven,Nyheter,media 
29,B1,s0745,kvinne,polsk,289,Språkprøven,Nyheter,media 
26,B2,h0302,kvinne,russisk,521,Høyere nivå,Mobiltelefonen,telefon 
30,A2/B1,s0709,kvinne,vietnamesisk,187,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
45,N/A,s0373,kvinne,nederlandsk,371,Språkprøven,Bolig og bosted,bolig 
22,B1,s0317,mann,engelsk,558,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
39,N/A,s2006,kvinne,bokmål,374,Språkprøven,Sunnhet og helse,helse 
25,N/A,s2079,mann,bokmål,263,Språkprøven,Penger og andre verdier,økonomi holdning 
40,N/A,s2004,kvinne,bokmål,273,Språkprøven,Penger og andre verdier,økonomi holdning 
28,A2/B1,s0589,mann,somali,229,Språkprøven,Min første jobb,arbeid 
50,N/A,s2042,kvinne,bokmål,321,Språkprøven,Sunnhet og helse,helse 
21,B1,s0315,kvinne,engelsk,253,Språkprøven,Bomiljø,bolig 
30,N/A,s0391,mann,nederlandsk,277,Språkprøven,Framtida,tid 
30,B1,s0757,mann,spansk,303,Språkprøven,Bomiljø,bolig 
23,B2/C1,h0211,kvinne,tysk,836,Høyere nivå,Bilisme,bil trafikk 
30,N/A,h0126,mann,nederlandsk,453,Høyere nivå,Borgerlønn,økonomi 
30,B2/C1,h0225,kvinne,tysk,570,Høyere nivå,Likestilling mellom kjønnene,kjønn 
27,B1,s0716,kvinne,somali,479,Språkprøven,Fremmedspråkslæring,utdannelse språk 
17,B1/B2,h0462,kvinne,tysk,366,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
29,N/A,h0058,kvinne,serbokroatisk,526,Høyere nivå,Det norske monarkiet,norge styreform 
29,B1/B2,s0431,mann,tysk,324,Språkprøven,Møte med norsk kultur,kultur norge 
41,N/A,s0271,mann,albansk,233,Språkprøven,Den norske naturen,natur norge 
24,B1/B2,h0379,kvinne,russisk,596,Høyere nivå,Praktisk og teoretisk utdanning,utdannelse 
40,B1/B2,h0021,kvinne,spansk,489,Høyere nivå,Lærerlønn,økonomi arbeid yrke 
37,N/A,h0088,mann,nederlandsk,455,Høyere nivå,Bolig og boutgifter,bolig økonomi 
21,B1/B2,h0280,kvinne,tysk,521,Høyere nivå,Mobiltelefonen,telefon 
26,N/A,s0383,mann,nederlandsk,400,Språkprøven,Å treffe andre mennesker,folk møte 
18,B1,h0271,kvinne,engelsk,439,Høyere nivå,Bilisme,bil trafikk 
28,N/A,s0367,kvinne,nederlandsk,320,Språkprøven,Reise,reise geografi 
44,B1/B2,h0202,mann,engelsk,488,Høyere nivå,'Import' av helsepersonell,helse arbeid innvandring 
31,B1,s0347,mann,engelsk,246,Språkprøven,Mobiltelefoner,telefon 
36,B1,s0295,kvinne,engelsk,225,Språkprøven,Bomiljø,bolig 
45,A2/B1,s0783,kvinne,polsk,169,Språkprøven,Viktige verdier i livet,verdier 
40,N/A,s0409,mann,nederlandsk,218,Språkprøven,Bomiljø,bolig 
47,A2,s0554,kvinne,spansk,241,Språkprøven,Å treffe andre mennesker,folk møte 
46,B1,s0314,kvinne,engelsk,263,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
21,N/A,h2074,mann,bokmål,345,Høyere nivå,Organdonasjon,helse organ 
38,B1/B2,h0623,kvinne,engelsk,584,Høyere nivå,Nærmiljø og lokalsamfunn,geografi samfunn folk 
40,B1,s0536,kvinne,russisk,204,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
40,B2,h0252,kvinne,engelsk,399,Høyere nivå,Diktet 'Privat huskeregel' av Kolbjørn Falkeid,litteratur dikt 
26,B1,s0978,kvinne,polsk,298,Språkprøven,Mobiltelefoner,telefon 
34,B1,s0039,kvinne,russisk,338,Språkprøven,En forfatter og om en bok han/ hun har skrevet,litteratur bok biografi 
22,N/A,h2098,kvinne,bokmål,429,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
32,N/A,s0667,mann,serbokroatisk,228,Språkprøven,Flytting,familie flytting 
39,B1,s1003,mann,somali,217,Språkprøven,Mobiltelefoner,telefon 
34,B2/C1,h0251,kvinne,tysk,539,Høyere nivå,Likestilling mellom kjønnene,kjønn 
37,B2,h0415,kvinne,russisk,404,Høyere nivå,Borgerlønn,økonomi 
19,N/A,s0909,kvinne,serbokroatisk,485,Språkprøven,Fjernsynsprogram for barn,barn tv 
50,N/A,s2038,kvinne,bokmål,293,Språkprøven,Frihet og ansvar,holdning 
36,B1,s0578,kvinne,somali,194,Språkprøven,Min første jobb,arbeid 
23,N/A,h2095,mann,bokmål,463,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
34,N/A,s0411,mann,nederlandsk,327,Språkprøven,Bomiljø,bolig 
26,B2,h0172,kvinne,polsk,639,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
22,N/A,h2087,kvinne,bokmål,488,Høyere nivå,Diktet 'Ingen ting' av Paulus Utsi om språk,litteratur dikt språk 
19,N/A,s2077,mann,bokmål,401,Språkprøven,Frihet og ansvar,holdning 
23,B1/B2,s0912,mann,russisk,321,Språkprøven,Trafikk og boligområder,trafikk bolig 
25,N/A,h2041,mann,bokmål,488,Høyere nivå,Organdonasjon,helse organ 
24,N/A,s0780,kvinne,serbokroatisk,305,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
32,B1,s0707,kvinne,vietnamesisk,236,Språkprøven,En religion du kjenner,religion 
33,B1/B2,h0286,kvinne,russisk,477,Høyere nivå,Mobiltelefonen,telefon 
-1,B1,s0230,kvinne,engelsk,239,Språkprøven,Møte med norsk kultur,kultur norge 
26,N/A,h2060,mann,nynorsk,552,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
42,A2/B1,s0759,kvinne,polsk,250,Språkprøven,Nyheter,media 
27,B2/C1,h0639,kvinne,polsk,680,Høyere nivå,Nordmenns holdning til EU,politikk norge holdning 
37,N/A,s0376,mann,nederlandsk,232,Språkprøven,Reise,reise geografi 
33,N/A,h0727,kvinne,serbokroatisk,468,Høyere nivå,Olympiske leker og sportslige idealer,idrett/sport 
28,B1,s0785,kvinne,polsk,293,Språkprøven,Mobiltelefoner,telefon 
21,B1,s0965,kvinne,tysk,319,Språkprøven,Trafikk og boligområder,trafikk bolig 
26,N/A,s0608,mann,serbokroatisk,284,Språkprøven,Vennskap,folk relasjoner vennskap 
29,B2,h0474,kvinne,polsk,743,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
26,B1,s0830,kvinne,spansk,313,Språkprøven,Bomiljø,bolig 
35,N/A,h0569,kvinne,serbokroatisk,434,Høyere nivå,Diktet 'Det er langt mellom venner' av Kolbjørn Falkeid,litteratur dikt venner 
32,B1/B2,s0030,kvinne,tysk,233,Språkprøven,Mobiltelefoner,telefon 
27,B2,h0647,kvinne,polsk,673,Høyere nivå,Diktet 'Mayday' av Lars Saabye Christensen,litteratur dikt 
39,A2/B1,s0515,kvinne,russisk,250,Språkprøven,Den norske naturen,natur norge 
24,A2/B1,s0322,mann,engelsk,353,Språkprøven,Bomiljø,bolig 
56,B1/B2,h0378,kvinne,tysk,822,Høyere nivå,Diktet 'Skøyteløperen' av Peter R Holm,litteratur dikt idrett 
24,B2,h0487,kvinne,tysk,434,Høyere nivå,Gjennomsnittsvekten øker,familie helse vekt 
35,N/A,s0423,mann,nederlandsk,308,Språkprøven,Vaner og tradisjoner å ta vare på når du flytter,tradisjoner flytting 
33,N/A,h0125,kvinne,nederlandsk,290,Høyere nivå,Diktet 'Toleranse',litteratur dikt 
